br;trecho;tipo;upvotes
262;1074.0;D;1
262;1620.0;D;1
262;251.5;F;1
262;1194.5;D;1
262;1700.5;A;1
262;1843.5;C;1
262;1065.5;B;1
262;1854.0;F;1
262;1967.5;C;1
262;581.0;A;1
262;1545.5;A;1
262;1379.5;B;1
262;328.5;A;1
262;2099.0;D;1
262;150.0;E;1
262;1280.5;A;1
262;1926.5;C;1
262;126.5;D;1
262;1696.5;C;1
262;566.0;F;1
262;704.0;C;1
262;582.0;C;1
262;1569.0;F;1
262;804.5;E;1
262;1124.0;D;1
262;1437.0;E;1
262;323.0;D;4
262;1122.5;A;1
262;1879.5;A;2
262;1333.0;E;2
262;843.0;E;1
262;151.0;E;1
262;876.0;C;1
262;1224.0;F;1
262;2190.5;B;2
262;988.0;E;1
262;394.0;E;1
262;49.5;B;1
262;329.0;A;1
262;968.0;F;1
262;595.5;F;1
262;486.5;C;1
262;8.5;A;1
262;221.0;B;1
262;2146.0;E;1
262;1018.5;D;3
262;1407.0;C;1
262;232.5;F;1
262;266.0;D;1
262;1341.5;A;1
262;1268.5;C;1
262;1553.5;F;1
262;1900.0;D;1
262;1984.0;B;2
262;477.0;C;1
262;1077.0;C;1
262;468.0;B;1
262;531.0;C;1
262;868.0;E;1
262;1963.5;C;1
262;1914.5;E;2
262;971.0;C;1
262;33.5;C;1
262;2198.0;F;1
262;1949.0;E;1
262;548.0;D;1
262;1949.5;A;1
262;857.0;C;1
262;155.0;E;1
262;1133.0;F;2
262;473.0;F;1
262;303.0;F;1
262;2160.0;F;1
262;216.0;B;1
262;1908.0;B;1
262;382.5;D;1
262;1551.5;B;1
262;55.5;B;1
262;1763.5;B;1
262;630.0;D;1
262;699.0;A;1
262;583.5;B;1
262;435.0;E;1
262;67.0;F;1
262;1686.5;E;1
262;551.0;B;1
262;1474.5;A;1
262;1995.5;B;1
262;282.0;E;3
262;938.5;B;1
262;262.0;A;1
262;1259.5;F;1
262;594.5;D;1
262;966.0;C;1
262;1998.0;D;1
262;861.5;D;1
262;1396.0;F;1
262;1595.5;C;1
262;499.5;F;1
262;149.5;B;1
262;1036.5;C;2
262;788.5;A;1
262;413.0;F;1
262;1879.0;A;1
262;2157.0;E;1
262;741.0;D;1
262;255.5;A;1
262;1975.5;B;1
262;1738.0;A;1
262;1354.0;D;1
262;1100.0;F;1
262;294.5;F;1
262;381.0;D;1
262;806.0;E;1
262;653.5;F;1
262;886.5;A;1
262;2067.0;A;1
262;569.0;B;1
262;992.0;A;1
262;1684.0;E;1
262;1403.5;C;1
262;888.5;E;1
262;1776.5;D;1
262;852.5;B;1
262;395.0;A;1
262;1231.5;E;1
262;793.5;C;1
262;896.5;E;1
262;1270.5;F;1
262;1587.5;F;1
262;746.0;D;1
262;1135.5;F;1
262;1856.0;C;1
262;1036.5;A;1
262;580.5;D;1
262;1850.5;B;1
262;897.0;F;1
262;2056.0;F;1
262;1693.5;C;1
262;480.0;D;1
262;1000.0;D;1
262;73.0;B;1
262;71.0;A;1
262;1450.5;A;1
262;191.0;B;1
262;432.5;C;1
262;1921.0;D;1
262;295.0;A;1
262;234.0;D;1
262;1145.5;D;1
262;357.5;C;1
262;2154.5;F;1
262;67.5;C;2
262;1530.5;D;1
262;535.0;B;1
262;752.5;E;1
262;2198.5;E;1
262;1365.5;D;1
262;1847.0;D;1
262;181.5;B;1
262;1517.5;F;1
262;901.0;A;1
262;1944.5;F;1
262;1801.5;E;1
262;414.5;D;1
262;725.5;B;1
262;598.5;A;1
262;1083.5;E;1
262;68.0;B;1
262;340.5;C;1
262;831.5;D;1
262;1284.5;A;1
262;385.5;D;1
262;2079.0;E;1
262;163.0;E;1
262;1039.0;E;1
262;1788.0;A;1
262;1826.0;C;1
262;144.0;D;1
262;1839.0;C;1
262;1380.0;E;1
262;1792.5;E;1
262;2132.0;D;1
262;293.5;D;1
262;974.5;F;1
262;1076.5;C;1
262;2031.5;B;1
262;2124.0;F;1
262;591.0;B;1
262;101.5;D;1
262;916.0;F;1
262;1297.0;A;1
262;397.0;D;1
262;1729.0;C;1
262;770.5;D;1
262;295.0;D;1
262;1795.0;B;1
262;2176.0;A;1
262;1552.0;F;1
262;1691.5;A;1
262;765.0;D;1
262;1143.0;B;1
262;2113.5;C;1
262;539.0;D;1
262;1098.5;D;1
262;851.5;E;1
262;1836.0;F;1
262;1980.0;A;1
262;1896.0;C;2
262;763.5;B;1
262;2134.0;B;1
262;1248.0;F;1
262;689.5;B;1
262;164.5;C;1
262;940.0;F;1
262;1232.5;F;1
262;1602.0;D;1
262;820.0;D;2
262;476.5;B;1
262;285.0;F;1
262;2106.0;A;1
262;201.0;A;1
262;848.0;D;1
262;584.0;A;1
262;718.5;B;1
262;946.5;B;1
262;190.5;C;1
262;2169.5;E;1
262;430.0;F;1
262;1668.5;F;1
262;1700.0;E;1
262;184.5;F;1
262;1069.5;C;1
262;519.5;D;1
262;1308.5;A;1
262;1981.0;B;1
262;2190.5;D;1
262;73.0;D;1
262;1049.5;E;1
262;2146.0;D;1
262;593.5;F;1
262;1124.0;C;1
262;1093.0;A;1
262;384.5;B;1
262;201.0;E;1
262;42.5;C;1
262;442.0;D;1
262;376.0;B;1
262;1622.0;F;1
262;319.5;B;1
262;1237.5;A;1
262;1971.5;B;1
262;201.0;C;1
262;2083.5;A;1
262;1855.0;A;1
262;1642.0;E;1
262;483.0;E;1
262;2020.0;A;1
262;1896.5;E;1
262;639.5;F;1
262;167.5;E;1
262;762.5;D;1
262;830.5;C;1
262;1527.5;F;1
262;377.0;D;1
262;813.5;D;1
262;564.5;A;1
262;644.5;C;1
262;1307.0;A;1
262;300.0;A;1
262;829.5;D;1
262;1041.5;D;1
262;1338.0;C;1
262;445.0;E;2
262;1249.0;F;1
262;1983.5;E;1
262;1156.5;F;1
262;883.5;C;1
262;1692.0;F;1
262;251.0;A;1
262;1481.5;F;1
262;1091.0;B;1
262;2084.0;F;1
262;1350.5;A;1
262;374.5;F;1
262;424.5;A;1
262;1628.0;C;1
262;1556.0;E;1
262;1984.5;A;1
262;1287.5;D;1
262;397.5;B;1
262;1044.5;C;1
262;481.5;E;1
262;1274.0;F;1
262;21.0;D;1
262;2.5;D;1
262;324.0;A;1
262;2172.5;E;1
262;1582.5;A;1
262;1148.0;A;1
262;11.5;A;1
262;820.5;C;2
262;1140.5;F;1
262;1650.5;E;1
262;1914.0;E;1
262;610.5;B;1
262;1124.0;E;1
262;1029.5;D;1
262;674.5;B;1
262;1152.0;E;1
262;273.0;A;1
262;1322.0;A;1
262;1968.5;A;1
262;749.5;F;1
262;470.5;F;1
262;721.0;B;1
262;1617.5;E;1
262;2122.0;E;1
262;859.0;A;1
262;186.5;C;1
262;988.5;A;1
262;2126.5;C;1
262;591.0;C;1
262;722.5;F;1
262;1337.0;C;1
262;749.0;D;1
262;870.5;B;1
262;1377.0;F;1
262;1991.0;B;1
262;2009.0;D;1
262;581.5;E;1
262;424.5;F;1
262;981.5;A;1
262;720.5;F;1
262;305.5;D;1
262;1276.5;C;1
262;582.0;E;1
262;1448.5;E;1
262;1452.0;B;1
262;803.5;A;1
262;1285.0;F;1
262;1664.0;D;1
262;1492.5;A;1
262;905.5;A;1
262;342.5;F;1
262;610.5;A;1
262;1445.0;D;1
262;1797.0;C;1
262;1801.5;C;1
262;815.0;D;1
262;1889.5;E;1
262;2202.5;C;1
262;802.5;E;1
262;1924.0;F;1
262;587.0;C;1
262;503.0;B;1
262;1794.0;A;1
262;933.0;B;1
262;318.5;D;1
262;1984.5;C;1
262;803.5;F;1
262;1810.5;D;1
262;1099.5;D;1
262;571.5;B;1
262;181.0;E;1
262;963.0;E;1
262;179.0;A;1
262;382.0;B;1
262;401.0;C;1
262;24.5;F;1
262;1846.0;E;1
262;214.0;F;1
262;1505.0;B;1
262;580.5;F;1
262;1698.0;D;1
262;696.0;C;1
262;80.0;C;1
262;2007.0;A;1
262;110.5;F;2
262;1137.0;A;1
262;519.5;F;1
262;123.0;F;1
262;1976.0;E;1
262;839.0;A;1
262;864.5;C;1
262;1410.0;A;1
262;633.0;F;1
262;45.5;E;1
262;648.5;A;1
262;1229.0;C;1
262;2131.5;C;1
262;1647.0;B;1
262;1803.5;E;1
262;182.0;C;1
262;1415.5;E;1
262;1896.5;C;1
262;2006.5;E;1
262;2176.5;E;1
262;371.0;D;1
262;2185.0;F;1
262;2139.0;F;1
262;1180.0;E;1
262;513.0;C;1
262;2043.5;C;1
262;362.0;B;1
262;643.5;A;1
262;837.0;B;1
262;1879.0;D;1
262;1831.5;D;1
262;273.0;B;1
262;413.5;F;1
262;353.0;E;1
262;198.0;F;1
262;1542.0;E;1
262;842.5;C;1
262;1866.5;B;1
262;1661.0;A;1
262;1110.5;C;1
262;862.0;C;1
262;1694.0;D;1
262;1287.0;C;1
262;1447.0;F;1
262;196.5;F;1
262;1948.0;E;1
262;117.0;E;1
262;29.5;C;1
262;1334.5;C;1
262;1705.0;A;1
262;1390.5;C;1
262;701.0;D;1
262;249.0;F;1
262;1775.5;C;1
262;707.5;B;1
262;1209.5;F;1
262;1969.5;E;1
262;295.5;B;1
262;115.0;B;1
262;1765.5;C;1
262;1147.5;A;1
262;195.0;B;1
262;145.0;E;1
262;2025.0;A;1
262;1833.0;E;1
262;1974.5;C;1
262;1673.0;D;1
262;1396.5;C;1
262;1339.5;D;1
262;253.5;E;1
262;2102.0;B;1
262;639.0;D;1
262;625.5;C;1
262;94.0;E;1
262;1309.0;C;1
262;1420.0;E;1
262;1356.0;E;1
262;955.0;C;1
262;2053.0;B;1
262;955.5;E;1
262;1975.5;E;1
262;617.0;E;1
262;780.5;E;1
262;2171.0;E;1
262;1630.5;F;1
262;1515.0;A;1
262;1870.0;A;1
262;1237.5;E;1
262;2143.5;D;1
262;556.5;E;1
262;1717.0;F;1
262;312.5;B;1
262;18.5;F;1
262;601.0;C;1
262;1592.5;B;1
262;348.0;D;1
262;2007.0;C;1
262;1742.0;D;1
262;29.5;A;1
262;849.0;C;1
262;631.0;C;1
262;290.5;B;1
262;190.5;D;1
262;1913.5;E;1
262;782.0;A;1
262;1613.5;A;1
262;88.5;D;1
262;135.5;B;1
262;359.0;B;1
262;523.0;F;1
262;778.0;F;1
262;42.5;F;1
262;940.0;B;1
262;2053.5;D;1
262;1583.5;E;1
262;258.5;E;1
262;687.5;D;1
262;1866.0;B;1
262;2149.0;C;1
262;1489.0;A;1
262;1387.5;E;1
262;86.0;E;1
262;1708.5;E;1
262;245.0;A;1
262;1387.5;B;1
262;168.0;D;1
262;1961.0;A;1
262;45.5;D;1
262;1267.5;B;1
262;2065.0;D;1
262;232.0;A;1
262;2150.0;D;1
262;648.5;D;1
262;284.5;A;1
262;1155.0;A;1
262;1955.5;A;1
262;588.5;D;1
262;1957.0;D;1
262;1536.0;F;1
262;1631.5;F;1
262;2060.0;E;1
262;2061.5;A;1
262;1896.5;A;1
262;1631.5;D;1
158;3376.0;F;2
158;3844.0;F;4
158;3844.0;E;4
158;122.5;A;5
158;2136.5;A;7
158;2136.5;D;2
158;3376.0;A;5
158;2053.5;C;6
158;123.0;E;2
158;2053.5;E;4
158;310.0;C;5
158;3844.0;D;8
158;3376.5;E;1
158;2051.5;A;4
158;3208.0;C;5
158;22.0;B;9
158;2154.0;B;6
158;2051.5;C;3
158;1482.0;D;2
158;1482.0;A;4
158;3506.0;C;5
158;2960.5;A;10
158;122.5;D;6
158;678.0;D;4
158;3491.0;C;2
158;2905.5;D;6
158;310.0;A;8
158;3426.5;D;2
158;1482.0;B;5
158;3402.0;A;5
158;2053.5;A;6
158;2023.0;F;8
158;3426.5;B;7
158;1670.0;F;5
158;678.0;E;5
158;3730.0;F;5
158;3173.5;E;1
158;1392.0;B;4
158;3844.0;A;9
158;1331.5;E;4
158;2030.0;F;9
158;3262.0;D;5
158;1293.5;C;4
158;2030.0;D;3
158;3376.5;D;1
158;1894.0;B;5
158;3630.0;B;3
158;3376.0;B;5
158;2960.5;E;7
158;408.0;B;5
158;3530.0;B;2
158;2960.5;C;3
158;3730.0;D;4
158;3121.0;E;4
158;255.0;B;2
158;3426.5;E;5
158;1960.5;B;3
158;3174.0;D;2
158;3394.0;B;6
158;1433.0;D;5
158;118.0;E;8
158;3927.5;E;3
158;375.5;F;7
158;3734.0;F;7
158;3173.5;D;3
158;3730.0;B;2
158;3376.0;D;6
158;2053.5;D;6
158;1433.5;F;1
158;3285.0;D;5
158;375.5;B;8
158;2856.0;B;5
158;893.5;A;5
158;2041.5;B;6
158;3491.0;B;2
158;1431.5;C;5
158;3336.0;C;7
158;2856.0;D;6
158;118.5;A;1
158;2047.5;D;11
158;1211.0;B;4
158;3715.0;F;3
158;373.0;C;2
158;1705.5;D;1
158;3121.5;E;1
158;2007.0;F;1
158;1670.0;C;6
158;1331.5;D;8
158;3697.5;E;1
158;3645.0;E;1
158;255.0;E;1
158;1715.0;C;1
158;1331.5;F;3
158;3793.0;F;1
158;3530.0;E;3
158;1260.5;A;1
158;678.5;B;1
158;3160.5;F;1
158;1664.5;E;1
158;3394.0;E;4
158;2866.5;F;1
158;1989.0;F;1
158;3262.0;E;5
158;2301.5;C;1
158;893.5;D;6
158;1211.0;A;6
158;310.0;F;3
158;2080.0;C;1
158;1121.0;D;1
158;1431.5;E;6
158;1392.0;E;5
158;2233.0;F;1
158;1894.0;A;5
158;678.0;A;3
158;255.0;C;6
158;1736.0;B;1
158;3426.5;A;4
158;1358.5;F;1
158;3402.0;F;3
158;1795.5;D;1
158;3730.0;A;7
158;3927.5;B;7
158;3581.0;A;1
158;1228.5;B;1
158;3616.5;F;1
158;766.5;A;1
158;3849.0;C;1
158;1245.5;D;1
158;1128.0;A;1
158;2113.0;E;1
158;3775.0;B;1
158;679.5;B;1
158;3121.5;B;1
158;468.0;D;1
158;2941.0;A;1
158;3713.5;A;1
158;3760.5;D;1
158;2023.0;E;6
158;2952.0;B;1
158;2196.0;D;1
158;2931.0;B;1
158;3927.5;C;3
158;1431.5;F;2
158;2154.0;C;2
158;1689.0;E;1
158;1660.5;E;1
158;3262.0;B;3
158;2023.5;E;2
158;2047.5;E;2
158;3249.0;A;1
158;113.0;E;1
158;255.0;D;1
158;738.5;A;1
158;13.5;D;1
158;3540.0;D;1
158;751.5;E;1
158;373.0;A;4
158;2116.5;A;1
158;2532.5;C;1
158;2053.5;F;2
158;3291.0;E;1
158;1395.0;D;1
158;2030.0;B;3
158;1331.5;B;2
158;3572.0;E;1
158;1201.5;E;1
158;2814.5;A;1
158;3262.0;C;5
158;1316.5;B;2
158;2088.0;C;1
158;290.0;C;1
158;2960.5;F;4
158;334.0;E;1
158;2298.0;D;1
158;3648.0;E;1
158;1262.5;C;1
158;3657.5;A;1
158;2737.0;B;1
158;1336.0;A;1
158;22.0;A;4
158;1626.5;C;1
158;3728.0;C;1
158;1531.0;B;1
158;851.5;E;1
158;1167.0;E;1
158;310.0;B;5
158;3394.0;A;6
158;3443.0;F;1
158;1960.5;C;2
158;2474.5;C;1
158;2935.0;A;1
158;1968.5;F;1
158;3630.0;A;4
158;3285.0;F;2
158;3500.5;A;2
158;1032.5;E;1
158;443.5;E;1
158;3518.0;C;1
158;1267.0;C;1
158;22.0;F;3
158;893.5;B;6
158;2932.5;D;1
158;3544.5;E;1
158;286.5;E;1
158;3270.5;B;1
158;1067.5;D;1
158;3491.5;A;1
158;767.5;B;1
158;928.0;C;1
158;2947.5;F;1
158;1191.5;E;1
158;450.5;B;1
158;3744.5;C;1
158;1433.0;A;2
158;1677.5;D;2
158;3394.5;B;1
158;2454.5;C;1
158;1173.5;E;1
158;2905.5;A;5
158;2047.5;B;6
158;1211.5;B;1
158;1894.0;D;3
158;764.5;A;1
158;1431.5;B;5
158;3899.0;B;1
158;1628.5;E;1
158;373.0;D;2
158;321.0;D;1
158;893.5;F;3
158;375.5;D;3
158;2028.0;D;1
158;2771.0;A;1
158;2244.0;C;1
158;1200.0;D;1
158;3378.5;C;1
158;3336.0;A;6
158;3757.0;C;1
158;3306.5;C;1
158;3766.5;E;1
158;493.5;C;1
158;344.5;E;1
158;593.0;F;1
158;1670.0;D;4
158;1670.0;E;5
158;3427.0;A;1
158;2261.0;F;1
158;3715.0;D;3
158;380.5;C;1
158;1034.0;D;1
158;408.5;F;1
158;1293.5;E;2
158;3500.0;B;1
158;1295.0;F;1
158;7.0;F;1
158;3894.5;F;1
158;2255.5;D;1
158;118.0;A;5
158;2136.5;E;2
158;173.5;F;1
158;1211.0;E;4
158;2856.5;E;3
158;978.0;F;1
158;678.0;F;5
158;1069.0;C;1
158;1745.5;A;1
158;408.0;E;5
158;654.5;B;2
158;2599.5;B;1
158;3208.0;A;5
158;2983.5;E;1
158;1666.5;B;1
158;3928.0;D;1
158;3844.0;B;3
158;3402.0;E;3
158;70.0;C;1
158;3637.0;E;1
158;3496.0;D;1
158;2545.5;B;1
158;3193.0;C;1
158;947.0;D;1
158;1904.0;D;1
158;310.0;D;6
158;3624.0;B;1
158;165.0;D;1
158;1138.5;D;1
158;416.5;B;1
158;2030.0;A;3
158;375.5;C;3
158;2586.0;C;1
158;2699.5;A;1
158;3530.0;A;4
158;172.0;E;1
158;462.5;E;1
158;880.0;D;1
158;2380.5;E;1
158;3530.0;C;3
158;1201.5;C;1
158;733.5;B;1
158;1482.0;F;1
158;1894.0;F;10
158;3402.0;D;3
158;3519.5;B;1
158;3090.0;A;1
158;2023.5;C;1
158;3173.5;A;4
158;3831.5;C;1
158;71.5;E;1
158;2742.5;F;1
158;1641.5;C;1
158;2023.0;C;4
158;3336.0;F;2
158;3208.0;B;4
158;3530.5;D;1
158;3788.0;E;1
158;1745.0;E;1
158;799.5;C;1
158;757.5;B;1
158;3456.0;A;1
158;2047.5;C;4
158;2821.0;A;1
158;3682.5;D;1
158;2459.0;A;1
158;1482.0;C;7
158;3530.0;F;3
158;2050.0;E;1
158;1324.0;B;1
158;2856.0;C;5
158;1720.0;F;1
158;1433.0;F;5
158;1433.0;B;3
158;1308.5;E;1
158;2295.5;E;1
158;1907.5;A;1
158;388.5;E;1
158;2402.5;B;1
158;840.5;B;1
158;595.0;A;1
158;2168.5;F;1
158;1369.5;F;1
158;122.5;C;6
158;3908.0;A;1
158;3526.5;C;1
158;3630.0;F;4
158;122.5;E;2
158;677.0;D;1
158;232.5;E;1
158;3043.0;B;1
158;2918.0;B;1
158;3276.5;A;1
158;583.0;C;1
158;2976.5;E;1
158;954.5;B;1
158;3740.0;D;1
158;1316.5;A;1
158;408.0;C;4
158;2961.0;B;2
158;3208.0;F;6
158;1818.0;E;1
158;1211.0;C;6
158;945.0;B;1
158;1494.5;D;1
158;1357.5;F;1
158;77.0;E;1
158;3530.0;D;4
158;3491.0;E;4
158;770.5;B;1
158;992.0;D;1
158;3610.5;E;1
158;3459.0;B;1
158;2136.5;B;1
158;2041.5;E;5
158;1163.5;C;1
158;3426.5;F;4
158;776.0;D;1
158;1960.5;A;2
158;1078.0;B;1
158;3394.0;F;2
158;3921.5;E;1
158;118.0;F;3
158;1734.5;C;1
158;2039.0;D;1
158;22.0;C;6
158;3109.5;D;1
158;2913.0;B;1
158;1433.0;C;5
158;1051.5;D;1
158;1392.5;D;2
158;1804.5;B;1
158;2856.0;E;3
158;1417.0;E;1
158;2041.5;C;3
158;1329.0;A;2
158;3751.0;C;1
158;2051.5;F;4
158;1137.5;B;1
158;1392.0;C;3
158;2610.5;F;1
158;1894.0;C;6
158;541.5;A;1
158;3394.0;D;5
158;2087.0;D;1
158;3867.5;D;2
158;3818.0;E;1
158;3160.0;C;1
158;2139.5;A;1
158;3374.5;D;1
158;1894.0;E;6
158;3734.0;A;5
158;465.5;D;1
158;3285.5;A;1
158;772.0;F;1
158;3208.5;B;1
158;3539.5;D;1
158;1670.0;A;5
158;1168.0;B;1
158;310.5;F;1
158;3568.0;A;1
158;3426.5;C;5
158;2849.0;A;1
158;2822.0;A;1
158;1482.0;E;2
158;2694.5;F;1
158;176.0;D;1
158;5.5;A;1
158;1061.0;C;1
158;1192.5;A;1
158;2129.5;F;1
158;3157.0;A;1
158;3715.0;E;3
158;1960.5;E;5
158;633.0;B;1
158;118.0;C;2
158;2473.5;C;1
158;905.5;C;1
158;340.5;B;1
158;3262.0;F;8
158;2271.5;A;1
158;3491.0;D;5
158;3707.5;F;1
158;2154.0;A;3
158;3418.0;D;1
158;3427.0;B;1
158;136.0;E;1
158;3083.0;F;1
158;449.0;A;1
158;680.5;A;1
158;582.0;D;1
158;375.5;A;4
158;2047.0;F;1
158;3730.5;E;2
158;1251.0;B;1
158;3336.0;B;2
158;3285.0;A;4
158;3730.0;E;2
158;1460.5;C;1
158;3254.0;D;1
158;1962.0;A;1
158;2409.0;D;1
158;2815.5;A;1
158;2471.0;E;1
158;2330.0;B;1
158;2511.0;B;1
158;3278.5;E;1
158;1702.5;D;1
158;3321.0;E;1
158;893.5;C;5
158;3501.0;A;1
158;29.5;E;1
158;963.0;F;1
158;1756.0;A;1
158;1392.0;A;2
158;404.5;A;1
158;2154.5;B;1
158;2850.5;C;1
158;826.5;D;1
158;1860.0;E;1
158;1403.0;D;2
158;986.0;F;1
158;3506.0;E;6
158;2354.5;B;1
158;1496.5;F;1
158;1054.5;D;1
158;3414.0;B;1
158;2142.5;F;1
158;925.5;F;2
158;2960.5;D;1
158;2692.5;A;2
158;3579.5;F;2
158;1815.0;F;1
158;2112.0;D;1
158;3042.0;C;1
158;597.5;E;1
158;2077.0;A;1
158;3121.0;F;4
158;1227.0;A;1
158;1937.0;F;1
158;2856.0;A;6
158;1743.5;F;1
158;2154.0;F;1
158;3813.0;C;1
158;310.0;E;3
158;44.0;C;1
158;3009.0;C;1
158;2614.5;F;1
158;2136.5;C;3
158;3095.5;D;1
158;3376.0;E;4
158;1960.5;F;4
158;815.5;D;1
158;2565.5;A;1
158;373.5;D;1
158;22.0;D;4
158;1432.0;D;1
158;2035.0;E;1
158;1158.5;E;1
158;3490.0;C;1
158;310.5;E;1
158;1207.0;C;1
158;3715.5;B;2
158;2119.0;B;1
158;491.0;A;1
158;2032.0;D;1
158;125.5;E;1
158;580.0;A;1
158;503.0;A;1
158;2820.5;D;1
158;3258.0;B;1
158;2489.5;E;1
158;2860.5;E;1
158;2874.5;F;1
158;2557.5;A;1
158;2334.5;F;1
158;2127.5;C;1
158;892.5;A;1
158;2698.5;C;1
158;2154.0;D;5
158;195.0;B;1
158;465.0;A;1
158;447.5;B;1
158;1240.5;A;1
158;2635.5;F;1
158;2154.5;D;1
158;3262.0;A;2
158;3273.0;B;1
158;1307.5;C;1
158;2402.5;A;1
158;866.0;E;1
158;18.5;D;1
158;242.0;A;1
158;2388.0;F;1
158;3595.0;C;1
158;911.0;C;1
158;3341.5;F;1
158;3518.5;F;1
158;1368.0;F;1
158;1304.5;E;1
158;2069.5;B;1
158;487.5;C;1
158;699.0;C;1
158;3715.5;F;2
158;2228.0;C;1
158;3506.0;B;2
158;3334.0;E;1
158;1792.5;B;1
158;3394.0;C;1
158;548.0;A;2
158;381.5;D;1
158;1293.5;D;3
158;2302.0;C;1
158;2296.0;E;1
158;3152.0;F;1
158;2964.5;C;1
158;3354.0;E;2
158;2151.5;C;1
158;2241.0;B;1
158;1042.0;A;1
158;432.5;B;1
158;2439.0;F;1
158;1832.0;F;1
158;257.0;D;1
158;3855.0;B;2
158;1110.0;A;2
158;1431.5;A;6
158;365.5;D;1
158;3715.0;B;6
158;2048.0;B;2
158;2474.5;B;1
158;401.0;F;1
158;815.5;F;1
158;3122.5;C;1
158;1470.0;F;1
158;2691.0;D;1
158;3402.5;F;1
158;2261.5;F;1
158;2905.5;C;4
158;695.5;C;1
158;768.5;D;1
158;1920.0;A;1
158;1031.0;C;1
158;744.0;D;1
158;761.0;D;1
158;2905.5;E;4
158;562.0;D;1
158;3065.5;E;1
158;671.5;A;1
158;2834.0;B;1
158;3813.5;A;1
158;1147.5;F;1
158;3402.0;C;3
158;837.0;A;1
158;841.0;C;1
158;829.0;B;1
158;2035.0;D;1
158;792.5;B;1
158;1670.0;B;3
158;3630.0;C;2
158;1479.5;C;1
158;758.5;D;1
158;2141.0;F;1
158;2023.0;D;4
158;3208.0;E;3
158;1270.0;E;1
158;2041.5;D;7
158;2047.5;F;3
158;3514.0;D;1
158;3921.5;B;1
158;3337.5;B;1
158;483.5;C;2
158;2428.5;B;1
158;1074.5;D;1
158;1147.0;D;1
158;1055.5;C;1
158;1902.0;E;1
158;2070.0;F;1
158;3783.0;D;1
158;2691.5;C;1
158;1796.0;C;1
158;1894.5;D;2
158;408.0;D;7
158;1899.5;E;1
158;1433.0;E;4
158;2634.5;D;1
158;1106.5;E;1
158;3005.5;B;1
158;3611.5;F;1
158;1433.5;B;1
158;2783.5;F;1
158;3747.0;F;1
158;610.5;B;1
158;3117.0;B;1
158;3630.0;D;2
158;2673.5;A;1
158;2751.0;E;1
158;1650.5;D;1
158;2789.0;E;1
158;480.5;F;1
158;2936.0;A;1
158;3121.0;B;3
158;2670.5;A;1
158;1354.0;A;1
158;2985.0;A;1
158;2053.5;B;7
158;2185.5;D;1
158;2169.5;B;1
158;227.5;E;1
158;1118.5;A;1
158;286.0;A;1
158;2650.5;F;1
158;324.0;C;1
158;3086.5;E;1
158;2230.5;C;1
158;1215.5;C;1
158;3285.0;C;4
158;122.5;F;2
158;3574.5;D;1
158;693.5;E;1
158;3491.0;A;6
158;1133.0;B;1
158;1531.5;A;1
158;3491.0;F;2
158;3639.0;B;1
158;3174.5;F;1
158;397.0;E;1
158;897.0;D;1
158;1848.0;F;1
158;2056.0;D;1
158;1045.5;A;1
158;1211.0;F;4
158;3679.0;C;1
158;1772.0;F;1
158;1783.0;B;1
158;200.0;A;1
158;2091.0;F;1
158;2563.5;D;1
158;3593.5;D;1
158;3927.5;D;1
158;1904.0;B;1
158;3173.5;C;2
158;2346.0;E;1
158;3670.5;A;1
158;3663.5;A;2
158;2961.0;D;1
158;1392.0;D;2
158;1474.0;B;1
158;2442.0;C;1
158;1629.5;C;1
158;3173.5;B;1
158;2030.0;E;2
158;3550.5;D;1
158;408.5;D;2
158;1464.0;B;1
158;3390.5;F;1
158;3531.0;A;1
158;3453.0;E;1
158;22.0;E;3
158;163.5;F;1
158;2093.0;D;1
158;3724.0;B;1
158;820.5;E;1
158;1220.5;F;1
158;3753.5;E;1
158;3121.0;C;2
158;1250.5;C;1
158;1755.5;F;1
158;205.0;F;1
158;3734.0;C;6
158;3283.5;A;1
158;1482.5;B;1
158;3356.0;B;1
158;775.0;F;1
158;775.5;A;1
158;3785.5;E;1
158;627.0;B;1
158;373.0;E;6
158;255.0;F;5
158;3073.5;D;1
158;2974.5;E;1
158;3304.5;B;1
158;376.0;A;1
158;56.5;C;1
158;853.5;D;1
158;994.5;A;1
158;3734.0;B;7
158;2154.5;A;1
158;2447.0;F;1
158;1526.5;A;1
158;992.0;E;1
158;2042.0;F;1
158;3368.0;A;1
158;408.0;A;4
158;3080.5;B;1
158;1118.5;D;1
158;887.0;A;1
158;2418.5;C;1
158;1411.0;A;1
158;2263.5;E;1
158;1494.5;A;1
158;1168.0;D;1
158;3347.5;D;1
158;2132.5;B;1
158;1168.0;C;1
158;961.5;D;1
158;954.5;A;1
158;1448.5;A;1
158;110.5;B;1
158;1613.5;F;1
158;3783.5;C;1
158;1234.0;D;2
158;1690.0;A;1
158;2851.0;C;1
158;1675.5;D;1
158;475.5;B;1
158;1690.5;A;1
158;2051.5;E;5
158;2195.0;C;1
158;222.0;A;1
158;2566.0;F;1
158;3902.5;F;1
158;1559.5;A;1
158;1534.0;E;1
158;768.0;C;2
158;2026.0;F;1
158;2795.0;F;1
158;546.5;F;1
158;160.5;B;1
158;3315.5;D;1
158;3439.5;B;1
158;980.0;A;1
158;2652.0;F;1
158;2030.0;C;3
